ProvinceCode,MarriageYear,RegistrationYear,BridegroomAge,BrideAge,AgeDiff
Mpumalanga,2005,2018,33,25,Bridegroom older
Mpumalanga,2010,2018,29,26,Bridegroom older
Eastern Cape,1974,2018,34,17,Bridegroom older
Eastern Cape,1973,2018,28,22,Bridegroom older
Eastern Cape,1994,2018,42,22,Bridegroom older
Eastern Cape,1983,2018,25,15,Bridegroom older
Eastern Cape,1978,2018,20,17,Bridegroom older
Eastern Cape,1981,2018,22,18,Bridegroom older
Eastern Cape,2009,2018,50,40,Bridegroom older
Eastern Cape,2010,2018,50,43,Bridegroom older
Eastern Cape,2015,2018,50,31,Bridegroom older
Eastern Cape,2017,2018,48,34,Bridegroom older
Eastern Cape,1998,2018,26,23,Bridegroom older
Eastern Cape,2010,2018,37,28,Bridegroom older
Eastern Cape,2016,2018,32,27,Bridegroom older
Gauteng,2015,2018,58,49,Bridegroom older
Gauteng,1999,2018,35,26,Bridegroom older
Gauteng,2015,2018,47,33,Bridegroom older
Unknown,2017,2018,36,32,Bridegroom older
Mpumalanga,2004,2018,31,26,Bridegroom older
Gauteng,1989,2018,23,19,Bridegroom older
Limpopo,1981,2018,25,23,Bridegroom older
Limpopo,2015,2018,46,39,Bridegroom older
Limpopo,2016,2018,40,33,Bridegroom older
North West,1998,2018,29,32,Bridegroom younger
Gauteng,2014,2018,31,31,Spouses same age
North West,1995,2018,53,42,Bridegroom older
Western Cape,2017,2018,41,37,Bridegroom older
KwaZulu-Natal,2005,2018,38,33,Bridegroom older
KwaZulu-Natal,2009,2018,27,30,Bridegroom younger
Eastern Cape,1968,2018,27,15,Bridegroom older
Eastern Cape,1976,2018,22,20,Bridegroom older
Eastern Cape,1986,2018,27,18,Bridegroom older
Eastern Cape,1990,2018,28,20,Bridegroom older
Eastern Cape,1988,2018,24,13,Bridegroom older
Eastern Cape,2002,2018,24,15,Bridegroom older
Western Cape,1968,2018,22,19,Bridegroom older
Limpopo,2013,2018,50,47,Bridegroom older
Limpopo,2006,2018,39,37,Bridegroom older
Gauteng,2013,2018,61,51,Bridegroom older
Gauteng,2011,2018,33,28,Bridegroom older
Gauteng,2012,2018,70,51,Bridegroom older
Gauteng,2004,2018,49,40,Bridegroom older
Gauteng,1999,2018,36,34,Bridegroom older
Gauteng,1994,2018,28,18,Bridegroom older
Gauteng,2010,2018,39,34,Bridegroom older
Gauteng,2016,2018,36,23,Bridegroom older
Gauteng,2018,2018,31,32,Bridegroom younger
Gauteng,2016,2018,27,28,Bridegroom younger
Limpopo,1959,2018,23,20,Bridegroom older
Free State,2011,2018,37,35,Bridegroom older
Limpopo,1997,2018,48,40,Bridegroom older
Limpopo,2017,2018,41,41,Spouses same age
Limpopo,1981,2018,33,29,Bridegroom older
Limpopo,1993,2018,43,35,Bridegroom older
Limpopo,1987,2018,36,29,Bridegroom older
Mpumalanga,2018,2018,32,44,Bridegroom younger
North West,2017,2018,56,47,Bridegroom older
Free State,2004,2018,34,35,Bridegroom younger
Eastern Cape,1968,2018,28,28,Spouses same age
North West,2012,2018,25,25,Spouses same age
KwaZulu-Natal,1993,2018,31,28,Bridegroom older
KwaZulu-Natal,2017,2018,43,36,Bridegroom older
Limpopo,1994,2018,29,20,Bridegroom older
Limpopo,2011,2018,57,43,Bridegroom older
Limpopo,2007,2018,31,32,Bridegroom younger
Unknown,2008,2018,45,21,Bridegroom older
Limpopo,1991,2018,48,35,Bridegroom older
Limpopo,1982,2018,37,27,Bridegroom older
Limpopo,1988,2018,39,30,Bridegroom older
Limpopo,1992,2018,42,42,Spouses same age
Limpopo,1991,2018,39,34,Bridegroom older
Limpopo,1987,2018,35,29,Bridegroom older
Limpopo,1985,2018,32,26,Bridegroom older
Limpopo,1986,2018,28,23,Bridegroom older
Eastern Cape,1986,2018,27,21,Bridegroom older
Limpopo,2015,2018,48,35,Bridegroom older
Limpopo,2000,2018,32,28,Bridegroom older
Limpopo,1985,2018,35,18,Bridegroom older
Limpopo,1990,2018,18,17,Bridegroom older
Western Cape,1968,2018,21,19,Bridegroom older
Gauteng,2008,2018,40,33,Bridegroom older
Mpumalanga,1999,2018,36,29,Bridegroom older
Mpumalanga,2018,2018,42,28,Bridegroom older
North West,2016,2018,39,28,Bridegroom older
Outside RSA,1966,2018,28,17,Bridegroom older
Mpumalanga,2012,2018,33,22,Bridegroom older
Limpopo,2009,2018,38,35,Bridegroom older
Limpopo,1981,2018,24,16,Bridegroom older
Limpopo,1971,2018,33,26,Bridegroom older
North West,2015,2018,28,26,Bridegroom older
Limpopo,1976,2018,36,37,Bridegroom younger
North West,1997,2018,41,35,Bridegroom older
Unknown,2015,2018,39,30,Bridegroom older
Limpopo,2018,2018,33,28,Bridegroom older
Limpopo,2013,2018,39,39,Spouses same age
Mpumalanga,2017,2018,48,27,Bridegroom older
KwaZulu-Natal,2017,2018,32,31,Bridegroom older
Gauteng,1988,2018,34,25,Bridegroom older
Gauteng,2009,2018,45,45,Spouses same age
Gauteng,2015,2018,49,34,Bridegroom older
Gauteng,2006,2018,38,39,Bridegroom younger
Mpumalanga,1960,2018,22,19,Bridegroom older
Gauteng,2016,2018,28,26,Bridegroom older
Free State,2016,2018,44,36,Bridegroom older
North West,2015,2018,44,38,Bridegroom older
Limpopo,1982,2018,24,20,Bridegroom older
Limpopo,1972,2018,22,17,Bridegroom older
Free State,2016,2018,47,48,Bridegroom younger
Limpopo,1973,2018,24,14,Bridegroom older
Limpopo,1989,2018,40,18,Bridegroom older
Limpopo,1967,2018,23,16,Bridegroom older
Limpopo,1999,2018,25,21,Bridegroom older
Limpopo,2018,2018,41,33,Bridegroom older
Limpopo,1983,2018,30,22,Bridegroom older
Limpopo,2016,2018,58,45,Bridegroom older
Limpopo,1972,2018,23,10,Bridegroom older
Limpopo,1969,2018,20,18,Bridegroom older
Limpopo,1950,2018,30,20,Bridegroom older
Limpopo,1967,2018,19,17,Bridegroom older
Limpopo,1996,2018,60,32,Bridegroom older
Limpopo,2010,2018,34,31,Bridegroom older
Limpopo,2003,2018,31,24,Bridegroom older
Limpopo,1969,2018,28,11,Bridegroom older
Limpopo,1986,2018,23,19,Bridegroom older
Limpopo,1985,2018,58,57,Bridegroom older
Limpopo,1989,2018,26,24,Bridegroom older
Limpopo,1992,2018,20,18,Bridegroom older
Limpopo,1995,2018,23,17,Bridegroom older
Limpopo,1995,2018,26,22,Bridegroom older
Limpopo,1974,2018,24,19,Bridegroom older
Limpopo,1992,2018,50,44,Bridegroom older
Limpopo,2004,2018,21,18,Bridegroom older
Limpopo,1998,2018,27,17,Bridegroom older
Limpopo,2002,2018,36,27,Bridegroom older
Limpopo,1982,2018,26,16,Bridegroom older
Limpopo,1996,2018,26,23,Bridegroom older
Limpopo,1985,2018,21,20,Bridegroom older
Limpopo,2016,2018,25,22,Bridegroom older
Gauteng,1997,2018,42,28,Bridegroom older
Gauteng,2006,2018,39,38,Bridegroom older
Gauteng,2018,2018,34,33,Bridegroom older
Gauteng,2018,2018,27,26,Bridegroom older
KwaZulu-Natal,1988,2018,28,23,Bridegroom older
Eastern Cape,1969,2018,28,22,Bridegroom older
Eastern Cape,1964,2018,23,18,Bridegroom older
Eastern Cape,1970,2018,22,18,Bridegroom older
Eastern Cape,1973,2018,25,18,Bridegroom older
Eastern Cape,1983,2018,31,18,Bridegroom older
Eastern Cape,1981,2018,27,19,Bridegroom older
Eastern Cape,1983,2018,27,18,Bridegroom older
Eastern Cape,1988,2018,28,18,Bridegroom older
Eastern Cape,1981,2018,21,17,Bridegroom older
Eastern Cape,1983,2018,21,19,Bridegroom older
Eastern Cape,1984,2018,21,16,Bridegroom older
Eastern Cape,2012,2018,32,23,Bridegroom older
Eastern Cape,1969,2018,33,20,Bridegroom older
Eastern Cape,1983,2018,22,16,Bridegroom older
Eastern Cape,1990,2018,28,21,Bridegroom older
Eastern Cape,2008,2018,34,29,Bridegroom older
KwaZulu-Natal,2018,2018,72,31,Bridegroom older
KwaZulu-Natal,2018,2018,68,63,Bridegroom older
KwaZulu-Natal,1989,2018,34,25,Bridegroom older
KwaZulu-Natal,1996,2018,40,33,Bridegroom older
KwaZulu-Natal,2017,2018,59,54,Bridegroom older
KwaZulu-Natal,2018,2018,57,56,Bridegroom older
KwaZulu-Natal,2016,2018,52,46,Bridegroom older
KwaZulu-Natal,2018,2018,54,54,Spouses same age
KwaZulu-Natal,2018,2018,54,55,Bridegroom younger
KwaZulu-Natal,2018,2018,53,48,Bridegroom older
KwaZulu-Natal,2010,2018,42,31,Bridegroom older
KwaZulu-Natal,2017,2018,47,28,Bridegroom older
KwaZulu-Natal,2018,2018,48,42,Bridegroom older
KwaZulu-Natal,2018,2018,48,41,Bridegroom older
KwaZulu-Natal,2018,2018,48,42,Bridegroom older
KwaZulu-Natal,2017,2018,46,36,Bridegroom older
KwaZulu-Natal,2018,2018,46,44,Bridegroom older
KwaZulu-Natal,2015,2018,43,39,Bridegroom older
KwaZulu-Natal,2017,2018,45,49,Bridegroom younger
KwaZulu-Natal,2018,2018,45,47,Bridegroom younger
KwaZulu-Natal,2018,2018,44,43,Bridegroom older
KwaZulu-Natal,2017,2018,42,35,Bridegroom older
KwaZulu-Natal,2017,2018,41,40,Bridegroom older
KwaZulu-Natal,2018,2018,41,41,Spouses same age
KwaZulu-Natal,2018,2018,40,37,Bridegroom older
KwaZulu-Natal,2018,2018,40,34,Bridegroom older
KwaZulu-Natal,2016,2018,37,36,Bridegroom older
KwaZulu-Natal,2017,2018,37,35,Bridegroom older
KwaZulu-Natal,2018,2018,37,33,Bridegroom older
KwaZulu-Natal,2017,2018,36,37,Bridegroom younger
KwaZulu-Natal,2018,2018,36,56,Bridegroom younger
KwaZulu-Natal,2018,2018,35,27,Bridegroom older
KwaZulu-Natal,2017,2018,32,24,Bridegroom older
KwaZulu-Natal,2018,2018,32,34,Bridegroom younger
KwaZulu-Natal,2018,2018,32,34,Bridegroom younger
KwaZulu-Natal,2018,2018,32,31,Bridegroom older
Mpumalanga,2013,2018,41,41,Spouses same age
Mpumalanga,2008,2018,35,33,Bridegroom older
Mpumalanga,2012,2018,33,25,Bridegroom older
Mpumalanga,2015,2018,41,39,Bridegroom older
Mpumalanga,1992,2018,39,31,Bridegroom older
Free State,1998,2018,27,35,Bridegroom younger
Eastern Cape,2014,2018,31,27,Bridegroom older
Limpopo,1995,2018,35,25,Bridegroom older
Limpopo,2015,2018,33,29,Bridegroom older
KwaZulu-Natal,1964,2018,34,23,Bridegroom older
KwaZulu-Natal,1996,2018,57,46,Bridegroom older
KwaZulu-Natal,1978,2018,36,20,Bridegroom older
KwaZulu-Natal,1987,2018,43,36,Bridegroom older
KwaZulu-Natal,1969,2018,23,28,Bridegroom younger
KwaZulu-Natal,1977,2018,29,29,Spouses same age
KwaZulu-Natal,1968,2018,19,18,Bridegroom older
KwaZulu-Natal,1998,2018,49,27,Bridegroom older
KwaZulu-Natal,1980,2018,30,26,Bridegroom older
KwaZulu-Natal,1985,2018,35,22,Bridegroom older
KwaZulu-Natal,1993,2018,43,36,Bridegroom older
KwaZulu-Natal,1980,2018,30,26,Bridegroom older
KwaZulu-Natal,1981,2018,30,27,Bridegroom older
KwaZulu-Natal,1984,2018,33,32,Bridegroom older
KwaZulu-Natal,1973,2018,22,23,Bridegroom younger
KwaZulu-Natal,1983,2018,32,23,Bridegroom older
KwaZulu-Natal,1985,2018,34,22,Bridegroom older
KwaZulu-Natal,1995,2018,43,41,Bridegroom older
KwaZulu-Natal,1973,2018,21,20,Bridegroom older
KwaZulu-Natal,1997,2018,44,39,Bridegroom older
KwaZulu-Natal,1988,2018,35,29,Bridegroom older
KwaZulu-Natal,1990,2018,36,32,Bridegroom older
KwaZulu-Natal,1997,2018,43,33,Bridegroom older
KwaZulu-Natal,1998,2018,44,26,Bridegroom older
KwaZulu-Natal,1984,2018,29,28,Bridegroom older
KwaZulu-Natal,1983,2018,27,25,Bridegroom older
KwaZulu-Natal,1987,2018,31,36,Bridegroom younger
KwaZulu-Natal,1977,2018,21,21,Spouses same age
KwaZulu-Natal,1981,2018,25,22,Bridegroom older
KwaZulu-Natal,1992,2018,35,33,Bridegroom older
KwaZulu-Natal,1981,2018,23,20,Bridegroom older
KwaZulu-Natal,1992,2018,34,35,Bridegroom younger
KwaZulu-Natal,1994,2018,34,26,Bridegroom older
KwaZulu-Natal,2018,2018,57,45,Bridegroom older
KwaZulu-Natal,1996,2018,34,23,Bridegroom older
KwaZulu-Natal,1988,2018,25,24,Bridegroom older
KwaZulu-Natal,1994,2018,26,22,Bridegroom older
KwaZulu-Natal,1999,2018,28,23,Bridegroom older
Limpopo,1990,2018,51,59,Bridegroom younger
Limpopo,2018,2018,60,56,Bridegroom older
Unknown,2016,2018,61,46,Bridegroom older
Mpumalanga,2012,2018,46,37,Bridegroom older
KwaZulu-Natal,1989,2018,28,24,Bridegroom older
KwaZulu-Natal,1970,2018,34,29,Bridegroom older
KwaZulu-Natal,1976,2018,35,22,Bridegroom older
KwaZulu-Natal,1982,2018,60,34,Bridegroom older
KwaZulu-Natal,1985,2018,53,36,Bridegroom older
KwaZulu-Natal,1974,2018,33,30,Bridegroom older
KwaZulu-Natal,1977,2018,36,36,Spouses same age
KwaZulu-Natal,1975,2018,34,21,Bridegroom older
KwaZulu-Natal,1976,2018,33,25,Bridegroom older
KwaZulu-Natal,1990,2018,47,22,Bridegroom older
KwaZulu-Natal,1968,2018,25,19,Bridegroom older
KwaZulu-Natal,1977,2018,33,28,Bridegroom older
KwaZulu-Natal,1972,2018,27,24,Bridegroom older
KwaZulu-Natal,1977,2018,30,26,Bridegroom older
KwaZulu-Natal,1975,2018,27,25,Bridegroom older
KwaZulu-Natal,1976,2018,27,23,Bridegroom older
KwaZulu-Natal,1993,2018,44,44,Spouses same age
KwaZulu-Natal,1976,2018,27,25,Bridegroom older
KwaZulu-Natal,1994,2018,44,35,Bridegroom older
KwaZulu-Natal,1983,2018,32,22,Bridegroom older
KwaZulu-Natal,1977,2018,25,23,Bridegroom older
KwaZulu-Natal,1976,2018,24,19,Bridegroom older
KwaZulu-Natal,1974,2018,21,21,Spouses same age
KwaZulu-Natal,1985,2018,31,33,Bridegroom younger
KwaZulu-Natal,1983,2018,29,25,Bridegroom older
KwaZulu-Natal,1984,2018,30,25,Bridegroom older
KwaZulu-Natal,1980,2018,25,20,Bridegroom older
KwaZulu-Natal,1980,2018,25,22,Bridegroom older
KwaZulu-Natal,1985,2018,30,21,Bridegroom older
KwaZulu-Natal,1980,2018,25,19,Bridegroom older
KwaZulu-Natal,1986,2018,31,26,Bridegroom older
KwaZulu-Natal,1985,2018,29,26,Bridegroom older
KwaZulu-Natal,1985,2018,29,27,Bridegroom older
KwaZulu-Natal,1986,2018,30,26,Bridegroom older
KwaZulu-Natal,1993,2018,36,29,Bridegroom older
KwaZulu-Natal,1985,2018,27,25,Bridegroom older
KwaZulu-Natal,1990,2018,32,22,Bridegroom older
KwaZulu-Natal,1983,2018,24,22,Bridegroom older
KwaZulu-Natal,1997,2018,37,44,Bridegroom younger
KwaZulu-Natal,1993,2018,33,29,Bridegroom older
KwaZulu-Natal,1986,2018,26,21,Bridegroom older
KwaZulu-Natal,1992,2018,31,29,Bridegroom older
KwaZulu-Natal,1997,2018,36,36,Spouses same age
KwaZulu-Natal,1994,2018,32,33,Bridegroom younger
KwaZulu-Natal,1986,2018,24,20,Bridegroom older
KwaZulu-Natal,1993,2018,30,31,Bridegroom younger
KwaZulu-Natal,1995,2018,32,30,Bridegroom older
KwaZulu-Natal,1994,2018,27,26,Bridegroom older
KwaZulu-Natal,2010,2018,33,20,Bridegroom older
KwaZulu-Natal,1967,2018,27,25,Bridegroom older
KwaZulu-Natal,1987,2018,29,29,Spouses same age
KwaZulu-Natal,1993,2018,31,29,Bridegroom older
KwaZulu-Natal,1988,2018,37,34,Bridegroom older
KwaZulu-Natal,1960,2018,30,26,Bridegroom older
KwaZulu-Natal,1959,2018,29,23,Bridegroom older
KwaZulu-Natal,1967,2018,31,27,Bridegroom older
KwaZulu-Natal,1957,2018,21,19,Bridegroom older
KwaZulu-Natal,1972,2018,35,28,Bridegroom older
KwaZulu-Natal,1961,2018,24,29,Bridegroom younger
KwaZulu-Natal,1960,2018,20,21,Bridegroom younger
KwaZulu-Natal,1968,2018,28,21,Bridegroom older
KwaZulu-Natal,1958,2018,17,19,Bridegroom younger
KwaZulu-Natal,1967,2018,25,21,Bridegroom older
KwaZulu-Natal,1962,2018,20,20,Spouses same age
KwaZulu-Natal,1973,2018,29,19,Bridegroom older
KwaZulu-Natal,1967,2018,22,21,Bridegroom older
KwaZulu-Natal,1985,2018,38,43,Bridegroom younger
KwaZulu-Natal,1968,2018,20,19,Bridegroom older
KwaZulu-Natal,1994,2018,41,32,Bridegroom older
KwaZulu-Natal,1985,2018,31,27,Bridegroom older
KwaZulu-Natal,1977,2018,23,20,Bridegroom older
KwaZulu-Natal,1974,2018,20,17,Bridegroom older
KwaZulu-Natal,1976,2018,21,19,Bridegroom older
KwaZulu-Natal,1977,2018,47,17,Bridegroom older
KwaZulu-Natal,1982,2018,50,46,Bridegroom older
KwaZulu-Natal,1982,2018,42,46,Bridegroom younger
KwaZulu-Natal,1981,2018,40,19,Bridegroom older
KwaZulu-Natal,1979,2018,37,30,Bridegroom older
KwaZulu-Natal,1983,2018,41,23,Bridegroom older
KwaZulu-Natal,1995,2018,53,47,Bridegroom older
KwaZulu-Natal,1977,2018,35,27,Bridegroom older
KwaZulu-Natal,1974,2018,26,19,Bridegroom older
KwaZulu-Natal,1990,2018,42,25,Bridegroom older
KwaZulu-Natal,1987,2018,35,22,Bridegroom older
KwaZulu-Natal,1982,2018,29,21,Bridegroom older
KwaZulu-Natal,1977,2018,23,19,Bridegroom older
KwaZulu-Natal,1995,2018,41,34,Bridegroom older
KwaZulu-Natal,1979,2018,25,21,Bridegroom older
KwaZulu-Natal,1995,2018,40,37,Bridegroom older
KwaZulu-Natal,1978,2018,23,20,Bridegroom older
KwaZulu-Natal,1994,2018,39,36,Bridegroom older
KwaZulu-Natal,1980,2018,23,19,Bridegroom older
KwaZulu-Natal,1987,2018,30,19,Bridegroom older
KwaZulu-Natal,1987,2018,29,22,Bridegroom older
KwaZulu-Natal,1984,2018,26,22,Bridegroom older
KwaZulu-Natal,1998,2018,40,30,Bridegroom older
KwaZulu-Natal,1988,2018,30,25,Bridegroom older
KwaZulu-Natal,1998,2018,40,26,Bridegroom older
KwaZulu-Natal,1982,2018,24,19,Bridegroom older
KwaZulu-Natal,1987,2018,29,29,Spouses same age
KwaZulu-Natal,1995,2018,35,28,Bridegroom older
KwaZulu-Natal,1979,2018,19,18,Bridegroom older
KwaZulu-Natal,1983,2018,22,18,Bridegroom older
KwaZulu-Natal,1990,2018,29,24,Bridegroom older
KwaZulu-Natal,1995,2018,34,30,Bridegroom older
KwaZulu-Natal,1990,2018,29,30,Bridegroom younger
KwaZulu-Natal,1984,2018,22,19,Bridegroom older
KwaZulu-Natal,1995,2018,33,29,Bridegroom older
KwaZulu-Natal,1986,2018,23,22,Bridegroom older
KwaZulu-Natal,2000,2018,33,26,Bridegroom older
KwaZulu-Natal,1995,2018,27,23,Bridegroom older
KwaZulu-Natal,1994,2018,24,21,Bridegroom older
KwaZulu-Natal,1961,2018,21,19,Bridegroom older
KwaZulu-Natal,2015,2018,59,43,Bridegroom older
Eastern Cape,1970,2018,24,16,Bridegroom older
Eastern Cape,1988,2018,28,27,Bridegroom older
KwaZulu-Natal,1961,2018,23,25,Bridegroom younger
KwaZulu-Natal,1984,2018,35,27,Bridegroom older
KwaZulu-Natal,1985,2018,31,28,Bridegroom older
KwaZulu-Natal,1985,2018,27,23,Bridegroom older
KwaZulu-Natal,1993,2018,30,35,Bridegroom younger
Limpopo,2013,2018,25,21,Bridegroom older
Gauteng,2010,2018,32,25,Bridegroom older
Eastern Cape,2014,2018,46,37,Bridegroom older
Limpopo,2018,2018,47,33,Bridegroom older
Limpopo,2013,2018,38,32,Bridegroom older
Outside RSA,1966,2018,27,21,Bridegroom older
Mpumalanga,1990,2018,35,31,Bridegroom older
Mpumalanga,2006,2018,32,26,Bridegroom older
Unknown,2000,2018,30,25,Bridegroom older
Mpumalanga,2014,2018,45,40,Bridegroom older
Mpumalanga,1990,2018,29,26,Bridegroom older
Limpopo,2012,2018,35,29,Bridegroom older
Limpopo,2016,2018,32,28,Bridegroom older
Mpumalanga,2016,2018,61,26,Bridegroom older
Limpopo,1998,2018,26,20,Bridegroom older
Limpopo,1995,2018,23,22,Bridegroom older
Unknown,1984,2018,37,32,Bridegroom older
Limpopo,2009,2018,42,41,Bridegroom older
Mpumalanga,1984,2018,33,32,Bridegroom older
Gauteng,2016,2018,50,46,Bridegroom older
Gauteng,2011,2018,34,33,Bridegroom older
Gauteng,2012,2018,28,32,Bridegroom younger
Free State,2011,2018,30,25,Bridegroom older
Free State,2012,2018,37,30,Bridegroom older
KwaZulu-Natal,1975,2018,57,30,Bridegroom older
KwaZulu-Natal,1999,2018,60,60,Spouses same age
KwaZulu-Natal,1973,2018,32,25,Bridegroom older
KwaZulu-Natal,1977,2018,35,20,Bridegroom older
KwaZulu-Natal,1983,2018,41,25,Bridegroom older
KwaZulu-Natal,1977,2018,32,19,Bridegroom older
KwaZulu-Natal,2016,2018,65,48,Bridegroom older
KwaZulu-Natal,2017,2018,60,31,Bridegroom older
KwaZulu-Natal,2018,2018,61,39,Bridegroom older
KwaZulu-Natal,2000,2018,43,39,Bridegroom older
KwaZulu-Natal,2000,2018,43,28,Bridegroom older
KwaZulu-Natal,1987,2018,27,23,Bridegroom older
KwaZulu-Natal,1998,2018,38,30,Bridegroom older
KwaZulu-Natal,2018,2018,57,49,Bridegroom older
KwaZulu-Natal,2000,2018,37,28,Bridegroom older
KwaZulu-Natal,1998,2018,33,31,Bridegroom older
KwaZulu-Natal,2013,2018,47,44,Bridegroom older
KwaZulu-Natal,1992,2018,25,23,Bridegroom older
KwaZulu-Natal,2015,2018,45,43,Bridegroom older
KwaZulu-Natal,2017,2018,46,33,Bridegroom older
KwaZulu-Natal,2018,2018,41,33,Bridegroom older
KwaZulu-Natal,2017,2018,39,37,Bridegroom older
KwaZulu-Natal,2018,2018,40,35,Bridegroom older
KwaZulu-Natal,2017,2018,36,30,Bridegroom older
KwaZulu-Natal,2017,2018,32,32,Spouses same age
KwaZulu-Natal,2018,2018,33,32,Bridegroom older
KwaZulu-Natal,2017,2018,28,25,Bridegroom older
Limpopo,1990,2018,25,20,Bridegroom older
KwaZulu-Natal,1981,2018,44,36,Bridegroom older
KwaZulu-Natal,1985,2018,47,24,Bridegroom older
KwaZulu-Natal,1985,2018,43,40,Bridegroom older
KwaZulu-Natal,1984,2018,40,35,Bridegroom older
KwaZulu-Natal,1978,2018,33,29,Bridegroom older
KwaZulu-Natal,1979,2018,31,20,Bridegroom older
KwaZulu-Natal,2017,2018,69,62,Bridegroom older
KwaZulu-Natal,2017,2018,69,52,Bridegroom older
KwaZulu-Natal,1979,2018,31,30,Bridegroom older
KwaZulu-Natal,1999,2018,49,41,Bridegroom older
KwaZulu-Natal,2016,2018,65,55,Bridegroom older
KwaZulu-Natal,1983,2018,29,21,Bridegroom older
KwaZulu-Natal,1983,2018,28,20,Bridegroom older
KwaZulu-Natal,1986,2018,31,25,Bridegroom older
KwaZulu-Natal,1981,2018,25,23,Bridegroom older
KwaZulu-Natal,1991,2018,34,31,Bridegroom older
KwaZulu-Natal,1980,2018,22,20,Bridegroom older
KwaZulu-Natal,1986,2018,28,24,Bridegroom older
KwaZulu-Natal,1995,2018,35,26,Bridegroom older
KwaZulu-Natal,2018,2018,57,56,Bridegroom older
KwaZulu-Natal,1997,2018,35,34,Bridegroom older
KwaZulu-Natal,1995,2018,31,30,Bridegroom older
KwaZulu-Natal,1993,2018,29,23,Bridegroom older
KwaZulu-Natal,1995,2018,31,33,Bridegroom younger
KwaZulu-Natal,2018,2018,53,55,Bridegroom younger
KwaZulu-Natal,2018,2018,53,51,Bridegroom older
KwaZulu-Natal,2018,2018,52,53,Bridegroom younger
KwaZulu-Natal,1988,2018,22,19,Bridegroom older
KwaZulu-Natal,2018,2018,51,32,Bridegroom older
KwaZulu-Natal,2018,2018,50,42,Bridegroom older
KwaZulu-Natal,2018,2018,50,42,Bridegroom older
KwaZulu-Natal,2018,2018,50,50,Spouses same age
KwaZulu-Natal,2018,2018,50,45,Bridegroom older
KwaZulu-Natal,2014,2018,45,34,Bridegroom older
KwaZulu-Natal,2018,2018,46,46,Spouses same age
KwaZulu-Natal,2018,2018,43,35,Bridegroom older
KwaZulu-Natal,2018,2018,43,30,Bridegroom older
KwaZulu-Natal,2018,2018,42,36,Bridegroom older
KwaZulu-Natal,2018,2018,42,38,Bridegroom older
KwaZulu-Natal,2018,2018,42,42,Spouses same age
KwaZulu-Natal,2018,2018,41,37,Bridegroom older
KwaZulu-Natal,2018,2018,40,32,Bridegroom older
KwaZulu-Natal,2018,2018,38,37,Bridegroom older
KwaZulu-Natal,2018,2018,37,33,Bridegroom older
KwaZulu-Natal,2018,2018,34,36,Bridegroom younger
KwaZulu-Natal,2018,2018,33,30,Bridegroom older
KwaZulu-Natal,2018,2018,33,30,Bridegroom older
KwaZulu-Natal,2018,2018,31,27,Bridegroom older
KwaZulu-Natal,2018,2018,30,43,Bridegroom younger
KwaZulu-Natal,2018,2018,28,24,Bridegroom older
KwaZulu-Natal,1979,2018,29,21,Bridegroom older
KwaZulu-Natal,1982,2018,31,27,Bridegroom older
KwaZulu-Natal,1983,2018,31,29,Bridegroom older
KwaZulu-Natal,1983,2018,25,23,Bridegroom older
KwaZulu-Natal,1994,2018,28,25,Bridegroom older
Limpopo,1982,2018,48,46,Bridegroom older
Limpopo,1989,2018,51,34,Bridegroom older
Limpopo,1984,2018,35,26,Bridegroom older
Limpopo,1983,2018,33,25,Bridegroom older
Limpopo,1992,2018,42,35,Bridegroom older
Limpopo,1991,2018,39,33,Bridegroom older
Limpopo,1996,2018,43,23,Bridegroom older
Limpopo,1987,2018,33,27,Bridegroom older
Limpopo,1994,2018,37,31,Bridegroom older
Limpopo,1994,2018,37,31,Bridegroom older
Limpopo,1999,2018,31,29,Bridegroom older
KwaZulu-Natal,2013,2018,38,29,Bridegroom older
Mpumalanga,1981,2018,28,19,Bridegroom older
Gauteng,2013,2018,49,32,Bridegroom older
Limpopo,1981,2018,25,21,Bridegroom older
KwaZulu-Natal,1998,2018,58,58,Spouses same age
KwaZulu-Natal,1998,2018,58,45,Bridegroom older
KwaZulu-Natal,1973,2018,23,21,Bridegroom older
KwaZulu-Natal,1995,2018,41,44,Bridegroom younger
KwaZulu-Natal,1982,2018,25,19,Bridegroom older
KwaZulu-Natal,1990,2018,30,30,Spouses same age
KwaZulu-Natal,1998,2018,28,28,Spouses same age
Gauteng,1996,2018,29,26,Bridegroom older
Gauteng,2013,2018,74,78,Bridegroom younger
Gauteng,1983,2018,24,22,Bridegroom older
Gauteng,1992,2018,23,18,Bridegroom older
Northern Cape,2006,2018,54,68,Bridegroom younger
Northern Cape,2007,2018,50,37,Bridegroom older
Northern Cape,2018,2018,50,47,Bridegroom older
Northern Cape,2005,2018,36,44,Bridegroom younger
Northern Cape,2012,2018,42,38,Bridegroom older
Northern Cape,2008,2018,37,32,Bridegroom older
Northern Cape,2009,2018,37,42,Bridegroom younger
Northern Cape,2010,2018,38,30,Bridegroom older
Northern Cape,2012,2018,34,32,Bridegroom older
Mpumalanga,2012,2018,35,38,Bridegroom younger
KwaZulu-Natal,2001,2018,46,38,Bridegroom older
KwaZulu-Natal,1992,2018,29,25,Bridegroom older
KwaZulu-Natal,2011,2018,41,30,Bridegroom older
KwaZulu-Natal,2009,2018,31,26,Bridegroom older
